filename,image_id,annotation_id,object_area,image_area,image_height,image_width,ratio,is_night
LARD_test_synth_CYVR_26R_35_16.jpeg,90,90,13310.0,6482304,2648,2448,0.0020532822897537666,False
LARD_test_synth_CYVR_26R_35_17.jpeg,91,91,25576.0,6482304,2648,2448,0.003945510731986652,False
LARD_test_synth_CYVR_26R_35_18.jpeg,92,92,16779.0,6482304,2648,2448,0.0025884315206445114,False
LARD_test_synth_CYVR_26R_35_19.jpeg,93,93,30653.0,6482304,2648,2448,0.004728719911932548,False
LARD_test_synth_CYVR_26R_35_20.jpeg,94,94,26316.0,6482304,2648,2448,0.004059667673716012,False
LARD_test_synth_CYVR_26R_35_21.jpeg,95,95,27900.0,6482304,2648,2448,0.0043040252354718325,False
LARD_test_synth_CYVR_26R_35_22.jpeg,96,96,43472.0,6482304,2648,2448,0.006706257528187509,False
LARD_test_synth_CYVR_26R_35_23.jpeg,97,97,124818.0,6482304,2648,2448,0.01925519074699366,False
LARD_test_synth_CYVR_26R_35_24.jpeg,98,98,150195.0,6482304,2648,2448,0.023170002517623363,False
LARD_test_synth_CYVR_26R_35_25.jpeg,99,99,153470.0,6482304,2648,2448,0.02367522411784452,False
LARD_test_synth_CYVR_26R_35_26.jpeg,100,100,163560.0,6482304,2648,2448,0.025231769444938094,False
LARD_test_synth_CYYZ_05_35_00.jpeg,101,101,5913.0,6482304,2648,2448,0.0009121756708725786,False
LARD_test_synth_CYYZ_05_35_01.jpeg,102,102,4760.0,6482304,2648,2448,0.0007343068143672374,False
LARD_test_synth_CYYZ_05_35_02.jpeg,103,103,11880.0,6482304,2648,2448,0.0018326817131686512,False
LARD_test_synth_CYYZ_05_35_03.jpeg,104,104,4312.0,6482304,2648,2448,0.0006651955847797326,False
LARD_test_synth_CYYZ_05_35_04.jpeg,105,105,4180.0,6482304,2648,2448,0.0006448324546334143,False
LARD_test_synth_CYYZ_05_35_05.jpeg,106,106,5278.0,6482304,2648,2448,0.0008142166735777897,False
LARD_test_synth_CYYZ_05_35_06.jpeg,107,107,9044.0,6482304,2648,2448,0.001395182947297751,False
LARD_test_synth_CYYZ_05_35_07.jpeg,108,108,12312.0,6482304,2648,2448,0.0018993246845566021,False
LARD_test_synth_CYYZ_05_35_08.jpeg,109,109,11990.0,6482304,2648,2448,0.001849650988290583,False
LARD_test_synth_CYYZ_05_35_09.jpeg,110,110,13545.0,6482304,2648,2448,0.002089534832059712,False
LARD_test_synth_CYYZ_05_35_10.jpeg,111,111,16120.0,6482304,2648,2448,0.002486770136050392,False
LARD_test_synth_CYYZ_05_35_11.jpeg,112,112,15049.0,6482304,2648,2448,0.0023215511028177637,False
LARD_test_synth_CYYZ_05_35_12.jpeg,113,113,24624.0,6482304,2648,2448,0.0037986493691132043,False
LARD_test_synth_CYYZ_05_35_13.jpeg,114,114,24426.0,6482304,2648,2448,0.003768104673893727,False
LARD_test_synth_CYYZ_05_35_14.jpeg,115,115,16895.0,6482304,2648,2448,0.0026063263925912763,False
LARD_test_synth_CYYZ_05_35_15.jpeg,116,116,12584.0,6482304,2648,2448,0.0019412850739490156,False
LARD_test_synth_CYYZ_05_35_16.jpeg,117,117,21504.0,6482304,2648,2448,0.003317339020200225,False
LARD_test_synth_CYYZ_05_35_17.jpeg,118,118,17214.0,6482304,2648,2448,0.002655537290444879,False
LARD_test_synth_CYYZ_05_35_18.jpeg,119,119,16830.0,6482304,2648,2448,0.002596299093655589,False
LARD_test_synth_CYYZ_05_35_19.jpeg,120,120,14868.0,6482304,2648,2448,0.0022936289319353117,False
LARD_test_synth_CYYZ_05_35_20.jpeg,121,121,28620.0,6482304,2648,2448,0.00441509685445175,False
LARD_test_synth_CYYZ_05_35_21.jpeg,122,122,19788.0,6482304,2648,2448,0.0030526183282980866,False
LARD_test_synth_CYYZ_05_35_22.jpeg,123,123,31229.0,6482304,2648,2448,0.004817577207116482,False
LARD_test_synth_CYYZ_05_35_23.jpeg,124,124,40545.0,6482304,2648,2448,0.0062547205438066465,False
LARD_test_synth_CYYZ_05_35_24.jpeg,125,125,71442.0,6482304,2648,2448,0.011021081393282388,False
LARD_test_synth_CYYZ_05_35_25.jpeg,126,126,40860.0,6482304,2648,2448,0.006303314377110361,False
LARD_test_synth_CYYZ_05_35_26.jpeg,127,127,62451.0,6482304,2648,2448,0.009634074551270659,False
LARD_test_synth_CYYZ_05_35_27.jpeg,128,128,79904.0,6482304,2648,2448,0.012326481448571373,False
LARD_test_synth_CYYZ_05_35_28.jpeg,129,129,91287.0,6482304,2648,2448,0.014082492891416385,False
LARD_test_synth_CYYZ_05_35_29.jpeg,130,130,169809.0,6482304,2648,2448,0.026195778538001303,False
LARD_test_synth_CYYZ_05_35_30.jpeg,131,131,221266.0,6482304,2648,2448,0.0341338511739036,False
LARD_test_synth_CYYZ_05_35_31.jpeg,132,132,268272.0,6482304,2648,2448,0.04138528523191754,False
LARD_test_synth_CYYZ_05_35_32.jpeg,133,133,520191.0,6482304,2648,2448,0.08024785631775369,False
LARD_test_synth_CYYZ_23_35_00.jpeg,134,134,5304.0,6482304,2648,2448,0.0008182275931520645,False
LARD_test_synth_CYYZ_23_35_01.jpeg,135,135,4582.0,6482304,2648,2448,0.000706847441897202,False
LARD_test_synth_CYYZ_23_35_02.jpeg,136,136,4365.0,6482304,2648,2448,0.0006733716900657544,False
LARD_test_synth_CYYZ_23_35_03.jpeg,137,137,5208.0,6482304,2648,2448,0.000803418043954742,False
LARD_test_synth_CYYZ_23_35_04.jpeg,138,138,7725.0,6482304,2648,2448,0.0011917059119720395,False
LARD_test_synth_CYYZ_23_35_05.jpeg,139,139,12474.0,6482304,2648,2448,0.0019243157988270837,False
LARD_test_synth_CYYZ_23_35_06.jpeg,140,140,4158.0,6482304,2648,2448,0.0006414385996090279,False
LARD_test_synth_CYYZ_23_35_07.jpeg,141,141,12320.0,6482304,2648,2448,0.001900558813656379,False
LARD_test_synth_CYYZ_23_35_08.jpeg,142,142,6478.0,6482304,2648,2448,0.00099933603854432,False
LARD_test_synth_CYYZ_23_35_09.jpeg,143,143,5780.0,6482304,2648,2448,0.0008916582745887882,False
LARD_test_synth_CYYZ_23_35_10.jpeg,144,144,11270.0,6482304,2648,2448,0.0017385793693106648,False
LARD_test_synth_CYYZ_23_35_11.jpeg,145,145,7076.0,6482304,2648,2448,0.001091587188752641,False
LARD_test_synth_CYYZ_23_35_12.jpeg,146,146,13230.0,6482304,2648,2448,0.002040940998755998,False
LARD_test_synth_CYYZ_23_35_13.jpeg,147,147,6831.0,6482304,2648,2448,0.0010537919850719744,False
LARD_test_synth_CYYZ_23_35_14.jpeg,148,148,15624.0,6482304,2648,2448,0.0024102541318642263,False
LARD_test_synth_CYYZ_23_35_15.jpeg,149,149,11680.0,6482304,2648,2448,0.0018018284856742295,False
LARD_test_synth_CYYZ_23_35_16.jpeg,150,150,18630.0,6482304,2648,2448,0.002873978141105385,False
LARD_test_synth_CYYZ_23_35_17.jpeg,151,151,13054.0,6482304,2648,2448,0.0020137901585609067,False
LARD_test_synth_CYYZ_23_35_18.jpeg,152,152,10998.0,6482304,2648,2448,0.0016966189799182514,False
LARD_test_synth_CYYZ_23_35_19.jpeg,153,153,18178.0,6482304,2648,2448,0.002804249846967992,False
LARD_test_synth_CYYZ_23_35_20.jpeg,154,154,19838.0,6482304,2648,2448,0.003060331635171692,False
LARD_test_synth_CYYZ_23_35_21.jpeg,155,155,32886.0,6482304,2648,2448,0.0050731961969077664,False
LARD_test_synth_CYYZ_23_35_22.jpeg,156,156,18165.0,6482304,2648,2448,0.0028022443871808544,False
LARD_test_synth_CYYZ_23_35_23.jpeg,157,157,34250.0,6482304,2648,2448,0.005283615208419723,False
LARD_test_synth_CYYZ_23_35_24.jpeg,158,158,47575.0,6482304,2648,2448,0.007339211490235571,False
LARD_test_synth_CYYZ_23_35_25.jpeg,159,159,22350.0,6482304,2648,2448,0.003447848172501629,False
LARD_test_synth_CYYZ_23_35_26.jpeg,160,160,33540.0,6482304,2648,2448,0.005174086250814525,False
LARD_test_synth_CYYZ_23_35_27.jpeg,161,161,42921.0,6482304,2648,2448,0.006621256886440377,False
LARD_test_synth_CYYZ_23_35_28.jpeg,162,162,49504.0,6482304,2648,2448,0.007636790869419268,False
LARD_test_synth_CYYZ_23_35_29.jpeg,163,163,48650.0,6482304,2648,2448,0.007505047588018087,False
LARD_test_synth_DAAS_27_35_00.jpeg,164,164,6348.0,6482304,2648,2448,0.0009792814406729459,False
LARD_test_synth_DAAS_27_35_01.jpeg,165,165,3649.0,6482304,2648,2448,0.0005629171356357246,False
LARD_test_synth_DAAS_27_35_02.jpeg,166,166,2584.0,6482304,2648,2448,0.00039862369922792883,False
LARD_test_synth_DAAS_27_35_03.jpeg,167,167,10947.0,6482304,2648,2448,0.0016887514069071738,False
LARD_test_synth_DAAS_27_35_04.jpeg,168,168,5220.0,6482304,2648,2448,0.0008052692376044073,False
LARD_test_synth_DAAS_27_35_05.jpeg,169,169,11187.0,6482304,2648,2448,0.0017257752799004799,False
LARD_test_synth_DAAS_27_35_06.jpeg,170,170,3354.0,6482304,2648,2448,0.0005174086250814525,False
LARD_test_synth_DAAS_27_35_07.jpeg,171,171,13770.0,6482304,2648,2448,0.0021242447129909366,False
LARD_test_synth_DAAS_27_35_08.jpeg,172,172,6144.0,6482304,2648,2448,0.0009478111486286358,False
LARD_test_synth_DAAS_27_35_09.jpeg,173,173,6105.0,6482304,2648,2448,0.0009417947692672235,False
LARD_test_synth_DAAS_27_35_10.jpeg,174,174,11058.0,6482304,2648,2448,0.0017058749481665778,False
LARD_test_synth_DAAS_27_35_11.jpeg,175,175,13802.0,6482304,2648,2448,0.0021291812293900442,False
LARD_test_synth_DAAS_27_35_12.jpeg,176,176,10197.0,6482304,2648,2448,0.0015730518038030922,False
LARD_test_synth_DAAS_27_35_13.jpeg,177,177,19250.0,6482304,2648,2448,0.002969623146338092,False
LARD_test_synth_DAAS_27_35_14.jpeg,178,178,17549.0,6482304,2648,2448,0.0027072164464980353,False
LARD_test_synth_DAAS_27_35_15.jpeg,179,179,10573.0,6482304,2648,2448,0.001631055871492605,False
LARD_test_synth_DAAS_27_35_16.jpeg,180,180,9372.0,6482304,2648,2448,0.0014457822403886025,False
LARD_test_synth_DAAS_27_35_17.jpeg,181,181,21240.0,6482304,2648,2448,0.0032766127599075886,False
LARD_test_synth_DAAS_27_35_18.jpeg,182,182,29625.0,6482304,2648,2448,0.00457013432261122,False
LARD_test_synth_DAAS_27_35_19.jpeg,183,183,12177.0,6482304,2648,2448,0.0018784987559978673,False
LARD_test_synth_DAAS_27_35_20.jpeg,184,184,21248.0,6482304,2648,2448,0.003277846889007365,False
LARD_test_synth_DAAS_27_35_21.jpeg,185,185,13426.0,6482304,2648,2448,0.002071177161700531,False
LARD_test_synth_DAAS_27_35_22.jpeg,186,186,16274.0,6482304,2648,2448,0.0025105271212210968,False
LARD_test_synth_DAAS_27_35_23.jpeg,187,187,20447.0,6482304,2648,2448,0.003154279712892206,False
LARD_test_synth_DAAS_27_35_24.jpeg,188,188,39411.0,6482304,2648,2448,0.006079782743913275,False
LARD_test_synth_DAAS_27_35_25.jpeg,189,189,20160.0,6482304,2648,2448,0.003110005331437711,False
LARD_test_synth_DAAS_27_35_26.jpeg,190,190,23718.0,6482304,2648,2448,0.003658884248563474,False
LARD_test_synth_DAAS_27_35_27.jpeg,191,191,36432.0,6482304,2648,2448,0.0056202239203838635,False
LARD_test_synth_DAAS_27_35_28.jpeg,192,192,92247.0,6482304,2648,2448,0.014230588383389609,False
LARD_test_synth_DAAS_27_35_29.jpeg,193,193,220336.0,6482304,2648,2448,0.03399038366605454,False
LARD_test_synth_DAAS_27_35_30.jpeg,194,194,285156.0,6482304,2648,2448,0.043989914696996625,False
LARD_test_synth_DAAS_9_35_00.jpeg,195,195,4416.0,6482304,2648,2448,0.000681239263076832,False
LARD_test_synth_DAAS_9_35_01.jpeg,196,196,2613.0,6482304,2648,2448,0.00040309741721462,False
LARD_test_synth_DAAS_9_35_02.jpeg,197,197,5893.0,6482304,2648,2448,0.0009090903481231364,False
LARD_test_synth_DAAS_9_35_03.jpeg,198,198,2952.0,6482304,2648,2448,0.00045539363781766485,False
LARD_test_synth_DAAS_9_35_04.jpeg,199,199,3920.0,6482304,2648,2448,0.000604723258890666,False
LARD_test_synth_DAAS_9_35_05.jpeg,200,200,8280.0,6482304,2648,2448,0.00127732361826906,False
LARD_test_synth_DAAS_9_35_06.jpeg,201,201,6370.0,6482304,2648,2448,0.0009826752956973322,False
LARD_test_synth_DAAS_9_35_07.jpeg,202,202,8366.0,6482304,2648,2448,0.0012905905060916613,False
LARD_test_synth_DAAS_9_35_08.jpeg,203,203,9548.0,6482304,2648,2448,0.0014729330805836936,False
LARD_test_synth_DAAS_9_35_09.jpeg,204,204,2790.0,6482304,2648,2448,0.00043040252354718323,False
LARD_test_synth_DAAS_9_35_10.jpeg,205,205,4345.0,6482304,2648,2448,0.0006702863673163122,False
LARD_test_synth_DAAS_9_35_11.jpeg,206,206,4872.0,6482304,2648,2448,0.0007515846217641135,False
LARD_test_synth_DAAS_9_35_12.jpeg,207,207,15875.0,6482304,2648,2448,0.0024489749323697253,False
LARD_test_synth_DAAS_9_35_13.jpeg,208,208,6136.0,6482304,2648,2448,0.0009465770195288589,False
LARD_test_synth_DAAS_9_35_14.jpeg,209,209,17568.0,6482304,2648,2448,0.0027101475031100055,False
LARD_test_synth_DAAS_9_35_15.jpeg,210,210,6935.0,6482304,2648,2448,0.0010698356633690737,False
LARD_test_synth_DAAS_9_35_16.jpeg,211,211,14472.0,6482304,2648,2448,0.002232539541496357,False
LARD_test_synth_DAAS_9_35_17.jpeg,212,212,12876.0,6482304,2648,2448,0.0019863307860908713,False
LARD_test_synth_DAAS_9_35_18.jpeg,213,213,14964.0,6482304,2648,2448,0.0023084384811326345,False
LARD_test_synth_DAAS_9_35_19.jpeg,214,214,12546.0,6482304,2648,2448,0.0019354229607250755,False
LARD_test_synth_DAAS_9_35_20.jpeg,215,215,21971.0,6482304,2648,2448,0.0033893813063997,False
LARD_test_synth_DAAS_9_35_21.jpeg,216,216,22278.0,6482304,2648,2448,0.0034367410106036374,False
LARD_test_synth_DAAS_9_35_22.jpeg,217,217,46294.0,6482304,2648,2448,0.0071415965681338,False
LARD_test_synth_DAAS_9_35_23.jpeg,218,218,57171.0,6482304,2648,2448,0.008819549345417926,False
LARD_test_synth_DAAS_9_35_24.jpeg,219,219,78858.0,6482304,2648,2448,0.012165119068775546,False
LARD_test_synth_DAAS_9_35_25.jpeg,220,220,52320.0,6482304,2648,2448,0.008071204312540726,False
LARD_test_synth_DAAS_9_35_26.jpeg,221,221,49044.0,6482304,2648,2448,0.007565828446182098,False
LARD_test_synth_DAAS_9_35_27.jpeg,222,222,54873.0,6482304,2648,2448,0.00846504576150702,False
LARD_test_synth_DAAS_9_35_28.jpeg,223,223,460852.0,6482304,2648,2448,0.07109385798629624,False
LARD_test_synth_EDDV_09L_35_02.jpeg,224,224,5160.0,6482304,2648,2448,0.0007960132693560808,False
LARD_test_synth_EDDV_09L_35_03.jpeg,225,225,4128.0,6482304,2648,2448,0.0006368106154848646,False
LARD_test_synth_EDDV_09L_35_04.jpeg,226,226,7802.0,6482304,2648,2448,0.0012035844045573919,False
LARD_test_synth_EDDV_09L_35_05.jpeg,227,227,5454.0,6482304,2648,2448,0.0008413675137728808,False
LARD_test_synth_EDDV_09L_35_06.jpeg,228,228,5220.0,6482304,2648,2448,0.0008052692376044073,False
LARD_test_synth_EDDV_09L_35_07.jpeg,229,229,10716.0,6482304,2648,2448,0.0016531159291511166,False
LARD_test_synth_EDDV_09L_35_08.jpeg,230,230,7178.0,6482304,2648,2448,0.0011073223347747962,False
LARD_test_synth_EDDV_09L_35_09.jpeg,231,231,18354.0,6482304,2648,2448,0.002831400687163083,False
LARD_test_synth_EDDV_09L_35_10.jpeg,232,232,4760.0,6482304,2648,2448,0.0007343068143672374,False
LARD_test_synth_EDDV_09L_35_11.jpeg,233,233,6786.0,6482304,2648,2448,0.0010468500088857296,False
LARD_test_synth_EDDV_09L_35_12.jpeg,234,234,19488.0,6482304,2648,2448,0.003006338487056454,False
LARD_test_synth_EDDV_09L_35_13.jpeg,235,235,9701.0,6482304,2648,2448,0.0014965357996169263,False
LARD_test_synth_EDDV_09L_35_14.jpeg,236,236,10148.0,6482304,2648,2448,0.001565492763066959,False
LARD_test_synth_EDDV_09L_35_15.jpeg,237,237,33592.0,6482304,2648,2448,0.005182108089963075,False
LARD_test_synth_EDDV_09L_35_16.jpeg,238,238,13932.0,6482304,2648,2448,0.002149235827261418,False
LARD_test_synth_EDDV_09L_35_17.jpeg,239,239,11780.0,6482304,2648,2448,0.0018172550994214403,False
LARD_test_synth_EDDV_09L_35_18.jpeg,240,240,31620.0,6482304,2648,2448,0.004877895266868076,False
LARD_test_synth_EDDV_09L_35_19.jpeg,241,241,22842.0,6482304,2648,2448,0.0035237471121379064,False
LARD_test_synth_EDDV_09L_35_20.jpeg,242,242,24522.0,6482304,2648,2448,0.003782914223091049,False
LARD_test_synth_EDDV_09L_35_21.jpeg,243,243,62331.0,6482304,2648,2448,0.009615562614774007,False
LARD_test_synth_EDDV_09L_35_22.jpeg,244,244,41743.0,6482304,2648,2448,0.006439531376498233,False
LARD_test_synth_EDDV_09L_35_23.jpeg,245,245,43554.0,6482304,2648,2448,0.006718907351460222,False
LARD_test_synth_EDDV_09L_35_24.jpeg,246,246,61936.0,6482304,2648,2448,0.009554627490472523,False
LARD_test_synth_EDDV_09L_35_25.jpeg,247,247,98371.0,6482304,2648,2448,0.015175314209268802,False
